price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
38500,2005.0,gmc sierra,like new,8.0,diesel,6500.0,automatic,pickup,red,1.0,2018-09-22,6
33500,2019.0,toyota tacoma,like new,6.0,gas,1700.0,manual,pickup,grey,1.0,2019-01-17,34
37500,2016.0,ram 2500,good,6.0,diesel,127500.0,automatic,truck,grey,1.0,2018-09-11,35
3800,2003.0,toyota rav4,excellent,4.0,gas,122000.0,automatic,wagon,white,1.0,2019-03-30,35
3500,2004.0,jeep liberty,good,6.0,gas,220000.0,automatic,SUV,blue,1.0,2018-11-04,17
11000,2009.0,chevrolet silverado 1500,good,8.0,gas,157511.0,automatic,pickup,white,1.0,2018-09-17,6
11000,2007.0,jeep wrangler,excellent,6.0,gas,151000.0,automatic,offroad,green,1.0,2018-07-02,31
25500,2018.0,honda cr-v,excellent,4.0,gas,20700.0,automatic,other,silver,1.0,2019-03-15,4
30995,2016.0,ram 1500,excellent,8.0,gas,54181.0,automatic,truck,white,1.0,2018-12-13,30
29995,2016.0,ford f-150,excellent,8.0,gas,84975.0,automatic,truck,black,1.0,2019-04-01,13
29995,2018.0,ford f-150,excellent,8.0,gas,11115.0,automatic,truck,blue,1.0,2018-09-04,30
21495,2014.0,gmc sierra 1500,excellent,8.0,gas,82250.0,automatic,truck,silver,1.0,2018-11-02,15
19995,2014.0,chevrolet silverado 1500,excellent,8.0,gas,112000.0,automatic,truck,red,1.0,2018-10-20,5
12995,2011.0,toyota highlander,excellent,6.0,gas,103600.0,automatic,SUV,grey,1.0,2018-09-21,76
24995,2014.0,jeep wrangler,excellent,6.0,gas,75500.0,automatic,SUV,grey,1.0,2018-05-16,38
15995,2016.0,ford escape,excellent,4.0,gas,64600.0,automatic,SUV,orange,1.0,2018-11-13,15
16995,2015.0,jeep cherokee,excellent,6.0,gas,65550.0,automatic,SUV,black,1.0,2018-11-26,33
29748,2016.0,ford f-150,excellent,8.0,gas,48223.0,automatic,truck,red,1.0,2018-05-04,21
33699,2018.0,gmc sierra 1500,excellent,8.0,gas,69499.0,automatic,truck,white,1.0,2018-05-09,35
12000,2007.0,ford f-150,good,8.0,gas,105194.0,manual,truck,black,1.0,2018-08-29,15
11500,2006.0,ford f-250,good,8.0,gas,108134.0,automatic,truck,brown,1.0,2018-11-21,13
12900,2013.0,honda cr-v,excellent,4.0,gas,46369.0,automatic,SUV,brown,1.0,2018-05-10,43
3500,2002.0,chevrolet trailblazer,good,6.0,gas,125000.0,automatic,SUV,red,1.0,2019-01-22,30
16900,2005.0,jeep wrangler,excellent,6.0,gas,90000.0,manual,SUV,orange,1.0,2019-01-07,38
8988,2008.0,honda cr-v,excellent,4.0,gas,142043.0,automatic,SUV,blue,1.0,2018-12-20,20
12995,2013.0,nissan rogue,excellent,4.0,gas,46150.0,automatic,wagon,black,1.0,2018-06-15,6
6500,1990.0,ram 2500,good,6.0,diesel,209.0,automatic,truck,red,1.0,2018-07-31,68
10995,2011.0,ford explorer,excellent,6.0,gas,128200.0,automatic,wagon,black,1.0,2019-04-15,53
20995,2013.0,ram 1500,excellent,8.0,gas,96100.0,automatic,truck,white,1.0,2018-11-14,75
30000,2018.0,jeep grand cherokee,excellent,6.0,gas,34922.0,automatic,SUV,white,1.0,2018-07-15,12
17995,2010.0,jeep wrangler unlimited,excellent,6.0,gas,69000.0,manual,SUV,red,1.0,2019-03-07,73
18300,2014.0,toyota tacoma,excellent,6.0,gas,134000.0,automatic,pickup,silver,1.0,2019-03-06,14
15900,2004.0,ford f-350 sd,excellent,8.0,diesel,152000.0,automatic,truck,brown,1.0,2018-11-18,43
14995,2011.0,ford ranger,excellent,6.0,gas,54200.0,automatic,truck,grey,1.0,2019-04-11,61
15900,2011.0,jeep grand cherokee,excellent,8.0,gas,97762.0,automatic,SUV,grey,1.0,2019-03-04,44
17900,2013.0,ford expedition,good,8.0,gas,43000.0,automatic,SUV,white,1.0,2019-03-06,1
10600,2011.0,jeep grand cherokee,like new,8.0,gas,84000.0,automatic,SUV,blue,1.0,2019-04-15,31
8999,2007.0,subaru outback,excellent,4.0,gas,106600.0,automatic,wagon,custom,1.0,2018-09-01,80
16500,2013.0,ford f-150,excellent,6.0,gas,158700.0,automatic,truck,white,1.0,2018-05-27,104
18935,2014.0,ram 1500,good,8.0,gas,129635.0,automatic,truck,white,1.0,2018-05-04,27
23797,2017.0,jeep grand cherokee,like new,6.0,gas,31507.0,automatic,SUV,black,1.0,2019-03-12,37
8950,2008.0,toyota 4runner,excellent,6.0,gas,207348.0,automatic,SUV,silver,1.0,2019-01-28,41
16485,2011.0,gmc yukon,good,8.0,gas,127837.0,automatic,SUV,black,1.0,2018-11-23,22
19800,2016.0,chevrolet silverado 1500,excellent,6.0,gas,93391.0,automatic,pickup,white,1.0,2018-09-13,47
5450,2003.0,subaru outback,excellent,4.0,gas,138000.0,automatic,wagon,silver,1.0,2018-12-16,8
12995,2014.0,honda cr-v,excellent,4.0,gas,124000.0,automatic,SUV,brown,1.0,2018-08-15,48
4200,2003.0,ford f-150,fair,8.0,gas,170000.0,automatic,truck,black,1.0,2018-10-21,5
3000,1988.0,ford f-150,excellent,8.0,gas,160447.0,automatic,pickup,blue,1.0,2018-06-20,66
7990,2006.0,ford ranger,good,6.0,gas,82158.0,automatic,truck,silver,1.0,2018-11-19,39
17295,2010.0,chevrolet silverado 1500,excellent,8.0,gas,77412.0,automatic,pickup,grey,1.0,2019-04-09,40
9500,2010.0,bmw x5,like new,6.0,gas,148000.0,automatic,SUV,brown,1.0,2019-01-26,65
20000,2014.0,ram 1500,like new,8.0,gas,135000.0,automatic,truck,brown,1.0,2019-04-05,36
6995,2010.0,ford explorer,excellent,6.0,gas,129000.0,automatic,SUV,grey,1.0,2019-02-21,18
11995,2002.0,jeep wrangler,excellent,6.0,gas,86000.0,manual,SUV,red,1.0,2019-03-27,105
6995,2005.0,subaru outback,excellent,4.0,gas,113000.0,automatic,wagon,green,1.0,2018-07-22,45
4600,2007.0,ford edge,good,6.0,gas,144500.0,automatic,SUV,black,1.0,2018-08-16,29
2599,2014.0,honda cr-v,like new,4.0,gas,37539.0,automatic,SUV,grey,1.0,2018-12-13,14
41460,2018.0,ford f-150,excellent,6.0,gas,29080.0,automatic,truck,white,1.0,2018-06-15,29
24500,2016.0,ford explorer,excellent,6.0,gas,71600.0,automatic,SUV,red,1.0,2018-05-04,18
4800,2003.0,chevrolet silverado,good,8.0,gas,199000.0,automatic,truck,green,1.0,2018-12-02,7
4900,2009.0,subaru forester,good,4.0,gas,127658.0,automatic,SUV,grey,1.0,2018-08-05,21
7000,2011.0,subaru forester,good,4.0,gas,94000.0,manual,SUV,green,1.0,2018-06-10,26
2500,1998.0,jeep grand cherokee,good,8.0,gas,241560.0,automatic,SUV,white,1.0,2018-06-27,96
34950,2016.0,toyota tacoma,like new,6.0,gas,20810.0,automatic,truck,white,1.0,2018-10-23,62
5895,2004.0,ford expedition,excellent,8.0,gas,159000.0,automatic,SUV,white,1.0,2018-05-11,29
6995,2012.0,subaru impreza,good,4.0,gas,141000.0,automatic,hatchback,purple,1.0,2018-08-01,3
8994,2013.0,chevrolet equinox,excellent,4.0,gas,110355.0,automatic,SUV,black,1.0,2018-07-12,35
30000,2011.0,ram 2500,excellent,8.0,diesel,122135.0,automatic,truck,black,1.0,2018-05-24,27
16900,2005.0,ram 3500,excellent,6.0,diesel,310920.0,manual,pickup,orange,1.0,2018-10-12,21
27995,2006.0,chevrolet silverado 2500hd,like new,8.0,diesel,69000.0,automatic,pickup,white,1.0,2018-07-07,45
10000,2004.0,jeep wrangler,excellent,4.0,gas,114400.0,manual,offroad,red,1.0,2019-04-06,32
5000,1993.0,chevrolet silverado,excellent,8.0,gas,191000.0,automatic,truck,black,1.0,2018-10-28,7
8900,2013.0,ford explorer,good,6.0,gas,117000.0,automatic,SUV,black,1.0,2019-03-10,35
18000,2005.0,ram 2500,good,6.0,diesel,158000.0,automatic,pickup,white,1.0,2018-10-19,57
1500,2009.0,jeep grand cherokee laredo,excellent,6.0,gas,180000.0,automatic,SUV,black,1.0,2019-03-03,39
5900,2013.0,ford taurus,good,6.0,gas,145000.0,automatic,sedan,grey,1.0,2018-06-07,7
6900,2014.0,ford taurus,good,6.0,gas,115000.0,automatic,sedan,white,1.0,2019-02-08,32
18000,2015.0,chevrolet silverado,excellent,6.0,gas,34000.0,automatic,pickup,white,1.0,2019-01-29,46
8000,2005.0,gmc sierra,good,8.0,gas,148000.0,automatic,truck,white,1.0,2018-05-20,29
24995,2013.0,ford f-150,excellent,6.0,gas,105000.0,automatic,pickup,grey,1.0,2019-03-28,3
18900,2010.0,ford f-150,like new,8.0,gas,120000.0,automatic,pickup,white,1.0,2019-01-07,40
13995,2002.0,ford f350,excellent,8.0,diesel,185000.0,automatic,pickup,green,1.0,2018-06-22,23
16900,2012.0,ram 1500,excellent,8.0,gas,119800.0,automatic,truck,red,1.0,2018-09-28,98
7000,2004.0,toyota tundra,good,8.0,gas,270000.0,automatic,pickup,black,1.0,2018-12-13,82
14999,2007.0,jeep wrangler,excellent,6.0,gas,122140.0,automatic,SUV,white,1.0,2018-07-27,33
6700,2009.0,ford f-150,good,8.0,gas,177000.0,automatic,pickup,white,1.0,2019-01-28,4
14700,2014.0,toyota tacoma,excellent,6.0,gas,90000.0,automatic,truck,silver,1.0,2018-09-13,45
42980,2018.0,chevrolet silverado 3500hd,excellent,8.0,diesel,27938.0,automatic,pickup,white,1.0,2018-06-12,30
28998,2015.0,chevrolet silverado 3500hd,excellent,8.0,diesel,123580.0,automatic,other,white,1.0,2018-12-22,11
8500,2007.0,honda cr-v,excellent,4.0,gas,147000.0,automatic,SUV,silver,1.0,2018-07-29,32
10950,2004.0,ford f250,excellent,8.0,diesel,225882.0,automatic,truck,grey,1.0,2018-12-15,31
34545,2017.0,jeep wrangler,excellent,6.0,gas,45483.0,automatic,SUV,black,1.0,2019-03-30,23
16995,2013.0,ford f-150,excellent,6.0,gas,122000.0,automatic,pickup,black,1.0,2018-06-13,71
38499,2014.0,ram 2500,like new,6.0,diesel,73800.0,automatic,truck,grey,1.0,2018-09-10,97
50250,2016.0,ram 2500,excellent,6.0,diesel,31757.0,automatic,truck,black,1.0,2018-11-29,55
22100,2018.0,nissan frontier crew cab sv,good,6.0,gas,27609.0,other,pickup,silver,1.0,2018-08-11,38
5500,2008.0,jeep liberty,excellent,6.0,gas,140000.0,automatic,SUV,silver,1.0,2018-05-21,45
6948,2002.0,chevrolet suburban,excellent,8.0,gas,154677.0,automatic,SUV,white,1.0,2018-05-04,40
19000,2015.0,subaru outback,excellent,6.0,gas,70000.0,automatic,wagon,white,1.0,2019-04-10,21
12995,2013.0,nissan rogue,excellent,4.0,gas,46150.0,automatic,wagon,black,1.0,2018-08-05,69
42995,2018.0,chevrolet suburban,excellent,8.0,gas,40800.0,automatic,SUV,black,1.0,2018-12-08,38
15500,2011.0,ford f-150,excellent,8.0,gas,156000.0,automatic,truck,white,1.0,2018-05-22,24
7997,2009.0,gmc yukon,excellent,8.0,gas,0.0,automatic,SUV,white,1.0,2019-01-28,27
7577,2006.0,gmc sierra 1500,good,8.0,gas,227913.0,automatic,pickup,white,1.0,2018-06-03,9
8395,2008.0,toyota highlander,excellent,6.0,gas,184657.0,automatic,SUV,black,1.0,2018-10-15,10
10747,2014.0,subaru forester,excellent,4.0,gas,184141.0,automatic,SUV,blue,1.0,2019-01-22,31
20200,2018.0,nissan frontier crew cab sv,good,6.0,gas,49596.0,other,pickup,black,1.0,2019-02-14,92
29995,2016.0,jeep wrangler unlimited,good,6.0,gas,34500.0,automatic,wagon,grey,1.0,2019-02-26,44
12950,2013.0,ford f-150,good,6.0,gas,173699.0,automatic,truck,white,1.0,2019-02-08,61
14900,2012.0,chevrolet silverado 2500hd,excellent,8.0,gas,168636.0,automatic,pickup,white,1.0,2018-06-29,18
9900,2007.0,chevrolet suburban,excellent,8.0,gas,230515.0,automatic,SUV,blue,1.0,2018-07-23,71
15999,2008.0,jeep wrangler,excellent,6.0,gas,96585.0,automatic,SUV,green,1.0,2019-01-11,46
5900,2010.0,nissan rogue,good,4.0,gas,136000.0,automatic,SUV,silver,1.0,2018-08-06,22
6800,2010.0,subaru forester,excellent,4.0,gas,81000.0,automatic,SUV,black,1.0,2019-03-12,31
30000,2012.0,toyota tacoma,like new,6.0,gas,75000.0,automatic,truck,white,1.0,2019-03-22,84
14900,2011.0,gmc sierra 1500,excellent,8.0,gas,96249.0,automatic,pickup,blue,1.0,2018-11-08,84
17900,2013.0,chevrolet silverado 3500hd,excellent,8.0,gas,118068.0,automatic,pickup,white,1.0,2018-08-26,26
14900,2011.0,chevrolet silverado 2500hd,excellent,8.0,gas,127856.0,automatic,pickup,white,1.0,2018-06-16,40
15900,2013.0,gmc sierra 1500,excellent,8.0,gas,95737.0,automatic,pickup,blue,1.0,2018-10-21,13
14900,2012.0,chevrolet silverado 2500hd,excellent,8.0,gas,152949.0,automatic,pickup,white,1.0,2019-02-19,32
17900,2011.0,chevrolet silverado 2500hd,excellent,8.0,gas,94260.0,automatic,pickup,silver,1.0,2019-02-03,51
6900,2002.0,toyota 4runner,excellent,6.0,gas,219000.0,automatic,SUV,silver,1.0,2018-07-17,9
8950,2014.0,subaru outback,excellent,4.0,gas,138500.0,automatic,wagon,silver,1.0,2018-08-29,44
1000,2012.0,jeep liberty,like new,6.0,gas,126000.0,automatic,SUV,silver,1.0,2018-10-25,58
13900,2012.0,chevrolet silverado 2500hd,excellent,8.0,gas,179277.0,automatic,pickup,white,1.0,2018-05-08,22
9900,2009.0,ford expedition,excellent,8.0,gas,98508.0,automatic,SUV,white,1.0,2018-06-24,15
9450,2008.0,chevrolet colorado,excellent,5.0,gas,90103.0,automatic,pickup,white,1.0,2018-09-03,31
17450,2013.0,chevrolet silverado 2500hd,excellent,8.0,gas,120312.0,automatic,pickup,white,1.0,2019-02-07,37
9450,2012.0,chevrolet colorado,excellent,4.0,gas,93759.0,automatic,pickup,white,1.0,2018-11-18,1
4500,1988.0,chevrolet silverado,good,8.0,gas,800.0,automatic,truck,white,1.0,2018-06-01,59
2500,1999.0,chevrolet tahoe,fair,8.0,gas,170000.0,automatic,SUV,red,1.0,2018-06-16,131
18950,2015.0,ford f-150,excellent,8.0,gas,101453.0,automatic,truck,white,1.0,2018-11-06,31
2488,2004.0,jeep cherokee,excellent,8.0,gas,110000.0,automatic,SUV,black,1.0,2018-08-24,21
14000,2013.0,ford f-150,excellent,8.0,gas,114080.0,automatic,SUV,white,1.0,2018-07-10,22
34500,2015.0,chevrolet silverado 2500hd,excellent,8.0,diesel,131473.0,automatic,pickup,silver,1.0,2018-06-04,27
25588,2015.0,toyota tacoma,like new,6.0,gas,71000.0,automatic,truck,black,1.0,2018-07-03,66
10000,2014.0,jeep grand cherokee,good,6.0,gas,159416.0,automatic,SUV,white,1.0,2018-09-06,88
4950,2011.0,ford focus,excellent,4.0,gas,110216.0,automatic,sedan,black,1.0,2018-08-08,26
5900,2008.0,buick enclave,excellent,6.0,gas,95897.0,automatic,SUV,white,1.0,2019-04-08,6
5800,2004.0,ram 1500,good,8.0,gas,201000.0,automatic,pickup,grey,1.0,2018-12-08,9
1000,2016.0,ford f-150,excellent,8.0,gas,16000.0,automatic,truck,red,1.0,2018-11-04,13
7000,2007.0,chevrolet silverado,good,8.0,gas,245000.0,automatic,truck,silver,1.0,2019-01-12,52
13995,2013.0,ford explorer,excellent,6.0,gas,119072.0,automatic,SUV,silver,1.0,2018-05-03,104
17495,2014.0,jeep cherokee,excellent,6.0,gas,120091.0,automatic,SUV,grey,1.0,2018-05-11,33
4000,1997.0,ford f-250,good,8.0,gas,300000.0,automatic,pickup,custom,1.0,2018-10-06,25
6750,2001.0,ford f250 super duty,good,10.0,gas,137000.0,automatic,truck,silver,1.0,2018-05-31,26
1500,2000.0,ford f-150,fair,8.0,gas,148000.0,automatic,truck,custom,1.0,2018-08-07,18
9500,2002.0,jeep wrangler,excellent,6.0,gas,165112.0,automatic,SUV,white,1.0,2018-09-16,11
18999,2011.0,jeep wrangler unlimited,excellent,6.0,gas,143000.0,automatic,SUV,yellow,1.0,2019-03-01,55
19400,2012.0,cadillac escalade,like new,8.0,gas,128000.0,automatic,SUV,black,1.0,2018-09-04,82
5350,2003.0,ford ranger,excellent,6.0,gas,112000.0,automatic,pickup,green,1.0,2018-10-27,99
6950,2005.0,chevrolet silverado 1500,excellent,8.0,gas,150000.0,automatic,pickup,black,1.0,2019-02-18,42
8800,2004.0,toyota tundra,excellent,8.0,gas,192000.0,automatic,truck,red,1.0,2019-02-05,15
12000,2011.0,ford f-150,excellent,8.0,gas,150000.0,automatic,truck,red,1.0,2018-07-21,28
8500,2004.0,gmc sierra 1500,excellent,8.0,gas,191000.0,automatic,truck,black,1.0,2019-02-01,39
2000,1994.0,ford f-250,good,8.0,gas,178000.0,automatic,pickup,blue,1.0,2018-11-19,17
5500,1999.0,toyota tacoma,good,6.0,gas,310000.0,automatic,truck,white,1.0,2019-04-12,8
10000,2006.0,toyota tundra,good,8.0,gas,225000.0,automatic,truck,grey,1.0,2019-01-06,103
11950,2008.0,toyota tacoma,excellent,6.0,gas,239690.0,automatic,truck,silver,1.0,2018-06-20,26
17950,2013.0,chevrolet silverado 1500,excellent,8.0,gas,163490.0,automatic,truck,white,1.0,2018-08-23,31
5200,2010.0,subaru outback,excellent,4.0,gas,160000.0,automatic,SUV,blue,1.0,2018-05-31,49
9950,2003.0,chevrolet silverado 1500,excellent,8.0,gas,170555.0,automatic,truck,red,1.0,2019-04-02,75
6500,1996.0,ram 1500,good,8.0,gas,145000.0,automatic,truck,custom,1.0,2019-01-04,88
4800,2005.0,subaru forester,excellent,4.0,gas,160000.0,automatic,hatchback,black,1.0,2018-07-12,37
5500,2009.0,toyota rav4,excellent,4.0,gas,195000.0,automatic,SUV,white,1.0,2019-02-07,20
4950,2006.0,chevrolet trailblazer,excellent,6.0,gas,99000.0,automatic,SUV,purple,1.0,2019-02-04,23
32500,2014.0,jeep wrangler,like new,4.0,gas,22000.0,automatic,SUV,silver,1.0,2019-02-19,36
14900,2008.0,ford f350 super duty,good,8.0,diesel,158023.0,automatic,truck,white,1.0,2018-09-17,12
7500,2007.0,honda pilot,good,6.0,gas,132000.0,automatic,SUV,silver,1.0,2019-02-05,53
9450,2010.0,toyota rav4,excellent,4.0,gas,98974.0,manual,SUV,white,1.0,2019-01-04,31
32975,2014.0,chevrolet silverado 3500hd,excellent,8.0,diesel,122457.0,automatic,pickup,silver,1.0,2018-07-30,48
9498,2008.0,honda pilot,excellent,6.0,gas,108672.0,automatic,SUV,red,1.0,2018-07-23,26
8498,2011.0,nissan rogue,excellent,4.0,gas,109296.0,automatic,SUV,grey,1.0,2018-05-11,16
27995,2014.0,toyota tacoma,like new,6.0,gas,74044.0,automatic,truck,white,1.0,2018-10-23,53
10995,2007.0,toyota 4runner,like new,8.0,gas,207189.0,automatic,SUV,white,1.0,2018-07-23,90
8500,1983.0,chevrolet suburban,good,8.0,diesel,93225.0,automatic,SUV,blue,1.0,2018-05-10,24
2800,2002.0,gmc yukon,good,8.0,gas,247000.0,automatic,SUV,grey,1.0,2019-04-01,70
19900,2002.0,gmc sierra 2500hd,excellent,8.0,gas,49000.0,automatic,truck,white,1.0,2018-12-01,72
3000,2004.0,kia sorento,fair,6.0,gas,125902.0,automatic,SUV,silver,1.0,2018-11-27,19
6500,2007.0,dodge dakota,good,6.0,gas,75000.0,automatic,pickup,black,1.0,2018-12-25,42
16900,2009.0,ford f-250 sd,excellent,10.0,gas,59000.0,automatic,truck,white,1.0,2019-03-27,54
11950,2012.0,ford explorer,excellent,6.0,gas,131019.0,automatic,SUV,silver,1.0,2019-04-09,20
6699,2007.0,chevrolet tahoe,like new,8.0,gas,200000.0,automatic,SUV,black,1.0,2018-09-16,15
12900,2006.0,chevrolet silverado 2500hd,excellent,8.0,gas,185000.0,automatic,truck,white,1.0,2019-03-08,17
10900,2009.0,chevrolet suburban,excellent,8.0,gas,184000.0,automatic,wagon,white,1.0,2018-11-23,60
6200,2009.0,subaru forester,excellent,4.0,gas,153475.0,automatic,SUV,black,1.0,2018-09-20,19
11000,2007.0,chevrolet silverado,like new,8.0,gas,160000.0,automatic,truck,white,1.0,2019-03-11,15
9995,2010.0,ford explorer,excellent,6.0,gas,48240.0,automatic,SUV,grey,1.0,2019-03-08,18
30995,2013.0,ford f-150,excellent,8.0,gas,100130.0,automatic,pickup,silver,1.0,2019-02-16,12
16995,2014.0,ford f-150,excellent,6.0,gas,145102.0,automatic,pickup,grey,1.0,2019-03-20,5
9995,2012.0,chevrolet traverse,excellent,6.0,gas,106165.0,automatic,SUV,white,1.0,2018-10-25,26
23995,2014.0,chevrolet silverado 1500,excellent,8.0,gas,102537.0,automatic,pickup,black,1.0,2019-03-03,81
13995,2016.0,nissan rogue,excellent,4.0,gas,80422.0,automatic,SUV,white,1.0,2018-06-06,20
10995,2012.0,jeep wrangler,excellent,6.0,gas,161051.0,automatic,SUV,silver,1.0,2019-03-10,67
16995,2011.0,chevrolet silverado 1500,excellent,8.0,gas,132461.0,automatic,pickup,black,1.0,2019-01-30,14
17995,2015.0,chevrolet silverado 1500,excellent,6.0,gas,137755.0,automatic,pickup,black,1.0,2018-05-15,49
21995,2014.0,gmc sierra 1500,excellent,8.0,gas,107398.0,automatic,pickup,black,1.0,2019-02-09,55
14995,2016.0,subaru forester,excellent,4.0,gas,69918.0,automatic,SUV,white,1.0,2018-06-28,11
16995,2012.0,chevrolet silverado 1500,excellent,8.0,gas,122024.0,automatic,pickup,blue,1.0,2019-04-09,26
13995,2013.0,honda pilot,excellent,6.0,gas,118865.0,automatic,SUV,grey,1.0,2019-04-17,71
15995,2013.0,chevrolet suburban,excellent,8.0,gas,155690.0,automatic,SUV,red,1.0,2019-01-01,58
9600,2009.0,ford expedition,excellent,8.0,gas,181941.0,automatic,SUV,white,1.0,2018-10-28,21
17995,2011.0,jeep wrangler unlimited,excellent,6.0,gas,104097.0,automatic,SUV,red,1.0,2018-09-04,46
28995,2016.0,jeep wrangler unlimited,excellent,6.0,gas,62313.0,automatic,SUV,black,1.0,2019-02-20,29
26995,2017.0,ford f-150,excellent,8.0,gas,47687.0,automatic,pickup,blue,1.0,2018-12-21,92
23995,2016.0,chevrolet colorado,excellent,6.0,gas,70805.0,automatic,pickup,black,1.0,2019-01-31,13
13995,2013.0,chevrolet silverado 1500,excellent,8.0,gas,160138.0,automatic,pickup,silver,1.0,2018-11-13,33
22995,2016.0,gmc sierra 1500,excellent,8.0,gas,148230.0,automatic,pickup,white,1.0,2018-11-23,91
17995,2010.0,toyota tacoma,excellent,6.0,gas,84542.0,automatic,pickup,grey,1.0,2018-12-09,3
14999,2012.0,bmw x5,excellent,6.0,gas,78000.0,automatic,SUV,black,1.0,2019-01-29,37
292,2013.0,ford explorer,excellent,6.0,gas,83308.0,automatic,wagon,silver,1.0,2018-10-08,77
237,2004.0,jeep wrangler,excellent,6.0,gas,133663.0,automatic,wagon,blue,1.0,2019-01-10,66
6800,2002.0,jeep wrangler,good,6.0,gas,155000.0,automatic,SUV,yellow,1.0,2018-11-02,44
16995,2013.0,ford f-150,excellent,8.0,gas,131741.0,automatic,truck,white,1.0,2018-06-07,125
5495,2002.0,chevrolet silverado 1500,excellent,8.0,gas,207000.0,automatic,pickup,grey,1.0,2019-02-19,132
17295,2005.0,ram 2500,excellent,6.0,diesel,179574.0,automatic,truck,blue,1.0,2019-01-28,78
18000,2007.0,chevrolet silverado 2500hd,good,8.0,diesel,174000.0,automatic,pickup,white,1.0,2018-05-19,24
12900,2006.0,chevrolet silverado 2500hd,excellent,8.0,gas,185000.0,automatic,truck,white,1.0,2019-03-03,87
28900,2011.0,ford f-350 sd,excellent,8.0,diesel,120000.0,automatic,truck,white,1.0,2018-09-18,85
19900,2002.0,gmc sierra 2500hd,excellent,8.0,gas,49000.0,automatic,truck,white,1.0,2019-02-25,38
18435,2006.0,ram 2500,good,6.0,diesel,196253.0,automatic,truck,silver,1.0,2019-03-16,78
16900,2009.0,ford f-250 sd,excellent,10.0,gas,59000.0,automatic,truck,white,1.0,2018-10-28,58
28900,2011.0,ford f-350 sd,excellent,8.0,diesel,120000.0,automatic,truck,white,1.0,2018-10-08,5
14500,2004.0,chevrolet silverado 2500hd,excellent,8.0,gas,106000.0,automatic,truck,grey,1.0,2018-08-17,7
12800,2013.0,jeep grand cherokee,excellent,6.0,gas,111000.0,automatic,SUV,blue,1.0,2018-11-12,36
18500,2017.0,subaru outback,good,4.0,gas,44000.0,automatic,wagon,grey,1.0,2018-07-15,96
5800,2004.0,chevrolet silverado,excellent,8.0,gas,203000.0,automatic,pickup,silver,1.0,2018-08-06,24
12500,2009.0,chevrolet silverado 1500,excellent,8.0,hybrid,175752.0,automatic,truck,white,1.0,2018-05-31,135
11800,2005.0,ford f-250 super duty,good,8.0,diesel,169000.0,automatic,pickup,black,1.0,2018-10-26,8
17000,2009.0,chevrolet silverado,good,8.0,diesel,160000.0,automatic,truck,black,1.0,2018-08-02,69
12497,2010.0,ford f-150,excellent,8.0,gas,101291.0,automatic,pickup,grey,1.0,2018-09-18,32
7500,2011.0,subaru outback,good,4.0,gas,132000.0,automatic,SUV,silver,1.0,2018-08-01,8
16800,2012.0,toyota 4runner,excellent,6.0,gas,105293.0,automatic,SUV,black,1.0,2018-06-19,24
1950,2002.0,chrysler town & country,good,6.0,gas,175500.0,automatic,van,silver,1.0,2019-03-28,23
1395,1995.0,chevrolet suburban,fair,8.0,gas,248500.0,automatic,SUV,blue,1.0,2018-05-11,161
28900,2016.0,toyota 4runner,excellent,6.0,gas,68300.0,automatic,SUV,white,1.0,2018-10-25,72
4500,2008.0,toyota rav4,good,4.0,gas,216000.0,automatic,SUV,custom,1.0,2018-11-22,26
8000,2008.0,gmc sierra,good,8.0,gas,266136.0,automatic,truck,white,1.0,2018-07-16,25
3500,1999.0,chevrolet suburban,good,8.0,gas,309000.0,automatic,SUV,white,1.0,2019-02-02,64
13990,2006.0,chevrolet silverado 2500hd,excellent,8.0,diesel,175192.0,automatic,pickup,grey,1.0,2018-05-04,57
7300,2009.0,honda cr-v,excellent,4.0,gas,92000.0,automatic,SUV,silver,1.0,2018-07-20,15
16900,2005.0,jeep wrangler,excellent,6.0,gas,90000.0,manual,SUV,orange,1.0,2018-12-13,54
47000,2015.0,chevrolet silverado 2500hd,excellent,8.0,diesel,97000.0,automatic,truck,brown,1.0,2018-09-29,41
37499,2018.0,toyota 4runner,excellent,6.0,gas,32500.0,automatic,SUV,red,1.0,2019-02-18,23
26863,2014.0,ford f-150,excellent,6.0,gas,85650.0,automatic,truck,black,1.0,2018-07-30,51
292,2013.0,ford explorer,excellent,6.0,gas,83308.0,automatic,wagon,silver,1.0,2019-03-14,18
237,2004.0,jeep wrangler,excellent,6.0,gas,133663.0,automatic,wagon,blue,1.0,2018-05-31,67
27999,2014.0,chevrolet silverado,excellent,6.0,gas,75750.0,automatic,SUV,white,1.0,2018-12-09,86
21900,2013.0,chevrolet silverado 1500,excellent,8.0,gas,59317.0,automatic,truck,black,1.0,2019-02-13,20
2000,1997.0,jeep grand cherokee,good,6.0,gas,220000.0,automatic,SUV,white,1.0,2019-01-11,32
12000,2004.0,ford f250,excellent,8.0,diesel,249780.0,automatic,pickup,grey,1.0,2018-06-02,1
6500,2002.0,chevrolet silverado 1500,good,8.0,gas,144000.0,automatic,truck,white,1.0,2019-02-03,70
15997,2013.0,bmw x5,like new,6.0,gas,84497.0,automatic,SUV,black,1.0,2019-02-07,69
11700,2008.0,toyota 4runner,excellent,6.0,gas,147301.0,automatic,SUV,silver,1.0,2019-02-25,56
